"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","stop_url","location_type","parent_station","wheelchair_boarding"
21221,"21221","Plac Szyrockiego (Dąbrowskiego) 21","",53.415741,14.530754,"http://www.zditm.szczecin.pl/s21221",,,
21222,"21222","Plac Szyrockiego (Dąbrowskiego) 22","",53.416009,14.530596,"http://www.zditm.szczecin.pl/s21222",,,
21311,"21311","Starkiewicza 11","",53.410149,14.530228,"http://www.zditm.szczecin.pl/s21311",,,
21312,"21312","Starkiewicza 12","",53.410145,14.530357,"http://www.zditm.szczecin.pl/s21312",,,
21313,"21313","Starkiewicza 13","",53.410158,14.530432,"http://www.zditm.szczecin.pl/s21313",,,
21314,"21314","Starkiewicza 14","",53.410475,14.530674,"http://www.zditm.szczecin.pl/s21314",,,
21411,"21411","Szpitalna 11","",53.406676,14.528646,"http://www.zditm.szczecin.pl/s21411",,,
21412,"21412","Szpitalna 12","",53.406903,14.528823,"http://www.zditm.szczecin.pl/s21412",,,
21511,"21511","Frysztacka 11","",53.404904,14.527879,"http://www.zditm.szczecin.pl/s21511",,,
21521,"21521","Frysztacka 21","",53.404277,14.527659,"http://www.zditm.szczecin.pl/s21521",,,
21522,"21522","Frysztacka 22","",53.404060,14.527434,"http://www.zditm.szczecin.pl/s21522",,,
21523,"21523","Frysztacka 23","",53.403817,14.527418,"http://www.zditm.szczecin.pl/s21523",,,
21611,"21611","Pomorzany 11","",53.402270,14.527715,"http://www.zditm.szczecin.pl/s21611",,,
21621,"21621","Pomorzany 21","",53.401592,14.527387,"http://www.zditm.szczecin.pl/s21621",,,
21622,"21622","Pomorzany 22","",53.401641,14.527385,"http://www.zditm.szczecin.pl/s21622",,,
21623,"21623","Pomorzany 23","",53.401690,14.527407,"http://www.zditm.szczecin.pl/s21623",,,
21631,"21631","Pomorzany 31","",53.401853,14.526559,"http://www.zditm.szczecin.pl/s21631",,,
21632,"21632","Pomorzany 32","",53.402210,14.526620,"http://www.zditm.szczecin.pl/s21632",,,
21711,"21711","Budziszyńska 11","",53.397282,14.524022,"http://www.zditm.szczecin.pl/s21711",,,
21811,"21811","Inowrocławska nż 11","na żądanie",53.395942,14.522273,"http://www.zditm.szczecin.pl/s21811",,,
21911,"21911","Pomorzany Dobrzyńska 11","",53.398440,14.524373,"http://www.zditm.szczecin.pl/s21911",,,
22011,"22011","Smolańska 11","",53.403167,14.532884,"http://www.zditm.szczecin.pl/s22011",,,
22012,"22012","Smolańska 12","",53.402342,14.531897,"http://www.zditm.szczecin.pl/s22012",,,
22013,"22013","Smolańska 13","",53.402241,14.531460,"http://www.zditm.szczecin.pl/s22013",,,
22014,"22014","Smolańska 14","",53.402330,14.531435,"http://www.zditm.szczecin.pl/s22014",,,
22111,"22111","Św. Józefa 11","",53.407396,14.535921,"http://www.zditm.szczecin.pl/s22111",,,
22112,"22112","Św. Józefa 12","",53.407505,14.536052,"http://www.zditm.szczecin.pl/s22112",,,
22211,"22211","Tama Pomorzańska 11","",53.409135,14.538779,"http://www.zditm.szczecin.pl/s22211",,,
22212,"22212","Tama Pomorzańska 12","",53.409394,14.539337,"http://www.zditm.szczecin.pl/s22212",,,
22311,"22311","Nadodrzańska 11","",53.411976,14.543487,"http://www.zditm.szczecin.pl/s22311",,,
22312,"22312","Nadodrzańska 12","",53.412054,14.543688,"http://www.zditm.szczecin.pl/s22312",,,
22411,"22411","Kolumba 11","",53.414272,14.545944,"http://www.zditm.szczecin.pl/s22411",,,
22412,"22412","Kolumba 12","",53.414769,14.546598,"http://www.zditm.szczecin.pl/s22412",,,
22511,"22511","Dworzec Główny 11","",53.419350,14.552569,"http://www.zditm.szczecin.pl/s22511",,,
22512,"22512","Dworzec Główny 12","",53.419000,14.551957,"http://www.zditm.szczecin.pl/s22512",,,
22514,"22514","Dworzec Główny 14","",53.419075,14.552469,"http://www.zditm.szczecin.pl/s22514",,,
22515,"22515","Dworzec Główny 15","",53.418690,14.551866,"http://www.zditm.szczecin.pl/s22515",,,
22611,"22611","Plac Tobrucki 11","",53.420907,14.553773,"http://www.zditm.szczecin.pl/s22611",,,
22612,"22612","Plac Tobrucki 12","",53.421246,14.553328,"http://www.zditm.szczecin.pl/s22612",,,
22711,"22711","Dworcowa 11","",53.421288,14.556230,"http://www.zditm.szczecin.pl/s22711",,,
22721,"22721","Dworcowa nż 21","na żądanie",53.420375,14.555481,"http://www.zditm.szczecin.pl/s22721",,,
22722,"22722","Dworcowa 22","",53.420533,14.555516,"http://www.zditm.szczecin.pl/s22722",,,
22723,"22723","Dworcowa 23","",53.420562,14.555307,"http://www.zditm.szczecin.pl/s22723",,,
22731,"22731","Dworcowa 31","",53.421374,14.555284,"http://www.zditm.szczecin.pl/s22731",,,
22811,"22811","Plac Zawiszy 11","",53.420901,14.549143,"http://www.zditm.szczecin.pl/s22811",,,
22812,"22812","Plac Zawiszy 12","",53.420722,14.549251,"http://www.zditm.szczecin.pl/s22812",,,1
22813,"22813","Plac Zawiszy 13","",53.420878,14.549377,"http://www.zditm.szczecin.pl/s22813",,,1
22814,"22814","Plac Zawiszy 14","",53.420891,14.549530,"http://www.zditm.szczecin.pl/s22814",,,
22921,"22921","Owocowa Dworzec 21","",53.419242,14.550248,"http://www.zditm.szczecin.pl/s22921",,,
22922,"22922","Owocowa Dworzec 22","",53.419676,14.551300,"http://www.zditm.szczecin.pl/s22922",,,
22931,"22931","Owocowa Dworzec 31","",53.419050,14.548108,"http://www.zditm.szczecin.pl/s22931",,,
22932,"22932","Owocowa Dworzec 32","",53.419098,14.548097,"http://www.zditm.szczecin.pl/s22932",,,
23011,"23011","Sowińskiego 11","",53.418158,14.544297,"http://www.zditm.szczecin.pl/s23011",,,1
23012,"23012","Sowińskiego 12","",53.418167,14.544353,"http://www.zditm.szczecin.pl/s23012",,,1
23111,"23111","Potulicka 11","",53.415004,14.543044,"http://www.zditm.szczecin.pl/s23111",,,1
23112,"23112","Potulicka 12","",53.415117,14.543157,"http://www.zditm.szczecin.pl/s23112",,,
23121,"23121","Potulicka 21","",53.415221,14.543422,"http://www.zditm.szczecin.pl/s23121",,,1
23122,"23122","Potulicka 22","",53.415236,14.543495,"http://www.zditm.szczecin.pl/s23122",,,1
23123,"23123","Potulicka 23","",53.415248,14.543567,"http://www.zditm.szczecin.pl/s23123",,,1
23211,"23211","Kusocińskiego 11","",53.414516,14.537481,"http://www.zditm.szczecin.pl/s23211",,,
23212,"23212","Kusocińskiego 12","",53.414564,14.537519,"http://www.zditm.szczecin.pl/s23212",,,
23311,"23311","Dunikowskiego 11","",53.408195,14.526197,"http://www.zditm.szczecin.pl/s23311",,,
23312,"23312","Dunikowskiego 12","",53.408099,14.526371,"http://www.zditm.szczecin.pl/s23312",,,
23411,"23411","Mieszka I 11","",53.412595,14.522466,"http://www.zditm.szczecin.pl/s23411",,,
23412,"23412","Mieszka I 12","",53.412521,14.522708,"http://www.zditm.szczecin.pl/s23412",,,
23511,"23511","Białowieska 11","",53.409333,14.515112,"http://www.zditm.szczecin.pl/s23511",,,
23521,"23521","Białowieska 21","",53.408842,14.512968,"http://www.zditm.szczecin.pl/s23521",,,
23611,"23611","Wierzbowa 11","",53.407459,14.505788,"http://www.zditm.szczecin.pl/s23611",,,
23612,"23612","Wierzbowa 12","",53.407686,14.505681,"http://www.zditm.szczecin.pl/s23612",,,
23621,"23621","Wierzbowa 21","",53.406951,14.507564,"http://www.zditm.szczecin.pl/s23621",,,
23631,"23631","Wierzbowa 31","",53.406525,14.505398,"http://www.zditm.szczecin.pl/s23631",,,
23711,"23711","Reda 11","",53.404541,14.501639,"http://www.zditm.szczecin.pl/s23711",,,
23721,"23721","Reda 21","",53.404200,14.502602,"http://www.zditm.szczecin.pl/s23721",,,
23811,"23811","Cukrowa Uniwersytet (Płocka Uniwersytet) 11","",53.402488,14.499300,"http://www.zditm.szczecin.pl/s23811",,,
23812,"23812","Cukrowa Uniwersytet (Płocka Uniwersytet) 12","",53.402326,14.499195,"http://www.zditm.szczecin.pl/s23812",,,
23911,"23911","Cukrowa 11","",53.398124,14.493970,"http://www.zditm.szczecin.pl/s23911",,,
23912,"23912","Cukrowa 12","",53.398204,14.494475,"http://www.zditm.szczecin.pl/s23912",,,
23921,"23921","Cukrowa 21","",53.396979,14.492978,"http://www.zditm.szczecin.pl/s23921",,,
23931,"23931","Cukrowa 31","",53.398330,14.493410,"http://www.zditm.szczecin.pl/s23931",,,
24011,"24011","Kwiatkowskiego 11","",53.395526,14.491406,"http://www.zditm.szczecin.pl/s24011",,,
24111,"24111","Cmentarz Zachodni 11","",53.402959,14.482858,"http://www.zditm.szczecin.pl/s24111",,,
24112,"24112","Cmentarz Zachodni 12","",53.402360,14.483191,"http://www.zditm.szczecin.pl/s24112",,,
24211,"24211","Ogrody ""Malwa"" nż 11","na żądanie",53.404751,14.491725,"http://www.zditm.szczecin.pl/s24211",,,
24212,"24212","Ogrody ""Malwa"" nż 12","na żądanie",53.404714,14.491766,"http://www.zditm.szczecin.pl/s24212",,,
24712,"24712","Radomska 12","",53.399480,14.496696,"http://www.zditm.szczecin.pl/s24712",,,
24812,"24812","Południowa nż 12","na żądanie",53.399486,14.501550,"http://www.zditm.szczecin.pl/s24812",,,
24821,"24821","Południowa nż 21","na żądanie",53.398613,14.500402,"http://www.zditm.szczecin.pl/s24821",,,
25011,"25011","Ogrody ""Górki Ustowskie"" nż 11","na żądanie",53.394076,14.502607,"http://www.zditm.szczecin.pl/s25011",,,
25012,"25012","Ogrody ""Górki Ustowskie"" nż 12","na żądanie",53.394250,14.502816,"http://www.zditm.szczecin.pl/s25012",,,
25111,"25111","Ustowska 11","",53.388633,14.514994,"http://www.zditm.szczecin.pl/s25111",,,
25121,"25121","Ustowska 21","",53.387596,14.515715,"http://www.zditm.szczecin.pl/s25121",,,
25122,"25122","Ustowska 22","",53.387556,14.515360,"http://www.zditm.szczecin.pl/s25122",,,
25131,"25131","Ustowska 31","",53.385988,14.519030,"http://www.zditm.szczecin.pl/s25131",,,
25211,"25211","Potoczna nż 11","na żądanie",53.386252,14.526726,"http://www.zditm.szczecin.pl/s25211",,,
25212,"25212","Potoczna nż 12","na żądanie",53.385710,14.528026,"http://www.zditm.szczecin.pl/s25212",,,
25311,"25311","Braniborska 11","",53.410644,14.503363,"http://www.zditm.szczecin.pl/s25311",,,
25312,"25312","Braniborska 12","",53.409912,14.503777,"http://www.zditm.szczecin.pl/s25312",,,
25411,"25411","Chobolańska 11","",53.413455,14.500434,"http://www.zditm.szczecin.pl/s25411",,,
25412,"25412","Chobolańska 12","",53.413679,14.499657,"http://www.zditm.szczecin.pl/s25412",,,
25511,"25511","Dworska 11","",53.416607,14.498814,"http://www.zditm.szczecin.pl/s25511",,,
25512,"25512","Dworska 12","",53.416937,14.499045,"http://www.zditm.szczecin.pl/s25512",,,
25711,"25711","Wrocławska 11","",53.419750,14.487651,"http://www.zditm.szczecin.pl/s25711",,,
25712,"25712","Wrocławska 12","",53.419331,14.488332,"http://www.zditm.szczecin.pl/s25712",,,
25811,"25811","Wrocławska - Rubież 11","",53.414951,14.494255,"http://www.zditm.szczecin.pl/s25811",,,
25812,"25812","Wrocławska - Rubież 12","",53.414725,14.494488,"http://www.zditm.szczecin.pl/s25812",,,
25911,"25911","Poronińska 11","",53.411708,14.496178,"http://www.zditm.szczecin.pl/s25911",,,
25912,"25912","Poronińska 12","",53.412454,14.495912,"http://www.zditm.szczecin.pl/s25912",,,
26011,"26011","Zielona 11","",53.408687,14.495506,"http://www.zditm.szczecin.pl/s26011",,,
26012,"26012","Zielona 12","",53.407520,14.495328,"http://www.zditm.szczecin.pl/s26012",,,
26111,"26111","Bronowicka 11","",53.404917,14.497165,"http://www.zditm.szczecin.pl/s26111",,,
26112,"26112","Bronowicka 12","",53.405361,14.495639,"http://www.zditm.szczecin.pl/s26112",,,
26211,"26211","Piękna 11","",53.421013,14.512424,"http://www.zditm.szczecin.pl/s26211",,,
26212,"26212","Piękna 12","",53.423202,14.512456,"http://www.zditm.szczecin.pl/s26212",,,
26311,"26311","Świerczewska 11","",53.423495,14.514932,"http://www.zditm.szczecin.pl/s26311",,,
26411,"26411","Ogrodnictwo nż 11","na żądanie",53.392721,14.495944,"http://www.zditm.szczecin.pl/s26411",,,
26611,"26611","Warzymice Osiedle Promyk 11","",53.391665,14.484599,"http://www.zditm.szczecin.pl/s26611",,,
26612,"26612","Warzymice Osiedle Promyk 12","",53.392030,14.483526,"http://www.zditm.szczecin.pl/s26612",,,0
27211,"27211","Tama Pomorzańska 5 nż 11","na żądanie",53.404727,14.537358,"http://www.zditm.szczecin.pl/s27211",,,
27212,"27212","Tama Pomorzańska 5 nż 12","na żądanie",53.405496,14.538066,"http://www.zditm.szczecin.pl/s27212",,,
27311,"27311","Szczawiowa Oczyszczalnia nż 11","na żądanie",53.400473,14.533444,"http://www.zditm.szczecin.pl/s27311",,,
27312,"27312","Szczawiowa Oczyszczalnia nż 12","na żądanie",53.400441,14.533495,"http://www.zditm.szczecin.pl/s27312",,,
27411,"27411","Włościańska nż 11","na żądanie",53.396435,14.530985,"http://www.zditm.szczecin.pl/s27411",,,
27412,"27412","Włościańska nż 12","na żądanie",53.396585,14.531178,"http://www.zditm.szczecin.pl/s27412",,,
27511,"27511","Elektrownia Pomorzany 11","",53.392088,14.528517,"http://www.zditm.szczecin.pl/s27511",,,
27512,"27512","Elektrownia Pomorzany 12","",53.392100,14.528592,"http://www.zditm.szczecin.pl/s27512",,,
27521,"27521","Elektrownia Pomorzany 21","",53.391995,14.529097,"http://www.zditm.szczecin.pl/s27521",,,
27611,"27611","Przy Ogrodach nż 11","na żądanie",53.390824,14.517287,"http://www.zditm.szczecin.pl/s27611",,,
27612,"27612","Przy Ogrodach nż 12","na żądanie",53.390752,14.517287,"http://www.zditm.szczecin.pl/s27612",,,
28311,"28311","Polskich Marynarzy 11","",53.427204,14.487447,"http://www.zditm.szczecin.pl/s28311",,,
28411,"28411","Maczka 11","",53.430976,14.482710,"http://www.zditm.szczecin.pl/s28411",,,
28611,"28611","Osiedle Kapitanów 11","",53.431165,14.481101,"http://www.zditm.szczecin.pl/s28611",,,
28711,"28711","Hrubieszowska 11","",53.426769,14.482928,"http://www.zditm.szczecin.pl/s28711",,,
28712,"28712","Hrubieszowska 12","",53.427540,14.482737,"http://www.zditm.szczecin.pl/s28712",,,
28811,"28811","Jagodowa 11","",53.419767,14.484994,"http://www.zditm.szczecin.pl/s28811",,,
28812,"28812","Jagodowa 12","",53.419737,14.485166,"http://www.zditm.szczecin.pl/s28812",,,
28911,"28911","Głogowska 11","",53.419366,14.478811,"http://www.zditm.szczecin.pl/s28911",,,
28921,"28921","Głogowska 21","",53.419565,14.478440,"http://www.zditm.szczecin.pl/s28921",,,
28922,"28922","Głogowska 22","",53.419606,14.478296,"http://www.zditm.szczecin.pl/s28922",,,
29011,"29011","Okulickiego 11","",53.419376,14.475930,"http://www.zditm.szczecin.pl/s29011",,,
29021,"29021","Okulickiego 21","",53.419542,14.474862,"http://www.zditm.szczecin.pl/s29021",,,
29022,"29022","Okulickiego 22","",53.419587,14.474900,"http://www.zditm.szczecin.pl/s29022",,,
30111,"30111","Krzekowo 11","",53.449062,14.488901,"http://www.zditm.szczecin.pl/s30111",,,
30120,"30120","Krzekowo 20","",53.448514,14.488593,"http://www.zditm.szczecin.pl/s30120",,,
30121,"30121","Krzekowo 21","",53.448532,14.488287,"http://www.zditm.szczecin.pl/s30121",,,1
30131,"30131","Krzekowo 31","",53.448784,14.487198,"http://www.zditm.szczecin.pl/s30131",,,
30141,"30141","Krzekowo 41","",53.448818,14.487163,"http://www.zditm.szczecin.pl/s30141",,,
30142,"30142","Krzekowo 42","",53.448902,14.487153,"http://www.zditm.szczecin.pl/s30142",,,
30143,"30143","Krzekowo 43","",53.448875,14.487056,"http://www.zditm.szczecin.pl/s30143",,,
30210,"30210","Żołnierska 10","",53.447292,14.491122,"http://www.zditm.szczecin.pl/s30210",,,
30211,"30211","Żołnierska 11","",53.446819,14.491846,"http://www.zditm.szczecin.pl/s30211",,,1
30212,"30212","Żołnierska 12","",53.447142,14.491036,"http://www.zditm.szczecin.pl/s30212",,,1
30311,"30311","Wernyhory 11","",53.445246,14.497919,"http://www.zditm.szczecin.pl/s30311",,,
30321,"30321","Wernyhory 21","",53.444364,14.498259,"http://www.zditm.szczecin.pl/s30321",,,
30341,"30341","Wernyhory 41","",53.444805,14.496980,"http://www.zditm.szczecin.pl/s30341",,,
30411,"30411","Brzozowskiego 11","",53.443004,14.503026,"http://www.zditm.szczecin.pl/s30411",,,
30412,"30412","Brzozowskiego 12","",53.442980,14.502696,"http://www.zditm.szczecin.pl/s30412",,,
30413,"30413","Brzozowskiego 13","",53.443126,14.501754,"http://www.zditm.szczecin.pl/s30413",,,
30414,"30414","Brzozowskiego 14","",53.443087,14.501599,"http://www.zditm.szczecin.pl/s30414",,,
30511,"30511","Konopnickiej 11","",53.442148,14.508390,"http://www.zditm.szczecin.pl/s30511",,,
30512,"30512","Konopnickiej 12","",53.442158,14.508082,"http://www.zditm.szczecin.pl/s30512",,,
30513,"30513","Konopnickiej 13","",53.442384,14.506765,"http://www.zditm.szczecin.pl/s30513",,,
30514,"30514","Konopnickiej 14","",53.442295,14.506893,"http://www.zditm.szczecin.pl/s30514",,,
30611,"30611","Poniatowskiego 11","",53.441183,14.513808,"http://www.zditm.szczecin.pl/s30611",,,
30621,"30621","Poniatowskiego 21","",53.440659,14.514194,"http://www.zditm.szczecin.pl/s30621",,,
30622,"30622","Poniatowskiego 22","",53.440541,14.514023,"http://www.zditm.szczecin.pl/s30622",,,
30631,"30631","Poniatowskiego 31","",53.440129,14.512955,"http://www.zditm.szczecin.pl/s30631",,,
30641,"30641","Poniatowskiego 41","",53.440832,14.512612,"http://www.zditm.szczecin.pl/s30641",,,
30642,"30642","Poniatowskiego 42","",53.440899,14.512869,"http://www.zditm.szczecin.pl/s30642",,,
30711,"30711","Karłowicza 11","",53.439125,14.521189,"http://www.zditm.szczecin.pl/s30711",,,
30712,"30712","Karłowicza 12","",53.439138,14.520310,"http://www.zditm.szczecin.pl/s30712",,,
30713,"30713","Karłowicza 13","",53.439010,14.521147,"http://www.zditm.szczecin.pl/s30713",,,
30714,"30714","Karłowicza 14","",53.439119,14.519526,"http://www.zditm.szczecin.pl/s30714",,,
30811,"30811","Lodogryf 11","",53.443361,14.526793,"http://www.zditm.szczecin.pl/s30811",,,
30812,"30812","Lodogryf 12","",53.442515,14.528458,"http://www.zditm.szczecin.pl/s30812",,,
30813,"30813","Lodogryf 13","",53.442803,14.528040,"http://www.zditm.szczecin.pl/s30813",,,
30814,"30814","Lodogryf 14","",53.443528,14.526903,"http://www.zditm.szczecin.pl/s30814",,,
30911,"30911","Traugutta 11","",53.446973,14.520615,"http://www.zditm.szczecin.pl/s30911",,,
30912,"30912","Traugutta 12","",53.447161,14.520374,"http://www.zditm.szczecin.pl/s30912",,,
30921,"30921","Traugutta 21","",53.445909,14.522729,"http://www.zditm.szczecin.pl/s30921",,,
30922,"30922","Traugutta 22","",53.446222,14.521758,"http://www.zditm.szczecin.pl/s30922",,,
31011,"31011","Wincentego Pola 11","",53.449956,14.515621,"http://www.zditm.szczecin.pl/s31011",,,
31111,"31111","Unii Lubelskiej 11","",53.451662,14.512649,"http://www.zditm.szczecin.pl/s31111",,,
31112,"31112","Unii Lubelskiej 12","",53.451809,14.512531,"http://www.zditm.szczecin.pl/s31112",,,
31113,"31113","Unii Lubelskiej 13","",53.451969,14.512472,"http://www.zditm.szczecin.pl/s31113",,,
31121,"31121","Unii Lubelskiej 21","",53.450934,14.513626,"http://www.zditm.szczecin.pl/s31121",,,
31131,"31131","Unii Lubelskiej 31","",53.451162,14.512225,"http://www.zditm.szczecin.pl/s31131",,,
31211,"31211","Zajezdnia Pogodno 11","",53.455540,14.506797,"http://www.zditm.szczecin.pl/s31211",,,
31212,"31212","Zajezdnia Pogodno 12","",53.455743,14.506601,"http://www.zditm.szczecin.pl/s31212",,,
31213,"31213","Zajezdnia Pogodno 13","",53.455727,14.506695,"http://www.zditm.szczecin.pl/s31213",,,
31214,"31214","Zajezdnia Pogodno 14","",53.455997,14.506469,"http://www.zditm.szczecin.pl/s31214",,,
31215,"31215","Zajezdnia Pogodno 15","",53.455773,14.506872,"http://www.zditm.szczecin.pl/s31215",,,
31216,"31216","Zajezdnia Pogodno 16","",53.456246,14.506341,"http://www.zditm.szczecin.pl/s31216",,,
31217,"31217","Zajezdnia Pogodno 17","",53.456745,14.504871,"http://www.zditm.szczecin.pl/s31217",,,
31312,"31312","Spacerowa 12","",53.460148,14.499482,"http://www.zditm.szczecin.pl/s31312",,,
31331,"31331","Spacerowa 31","",53.459942,14.499903,"http://www.zditm.szczecin.pl/s31331",,,
31334,"31334","Spacerowa 34","",53.458022,14.502873,"http://www.zditm.szczecin.pl/s31334",,,
31341,"31341","Spacerowa nż 41","na żądanie",53.457540,14.498868,"http://www.zditm.szczecin.pl/s31341",,,
31342,"31342","Spacerowa nż 42","na żądanie",53.457533,14.498729,"http://www.zditm.szczecin.pl/s31342",,,
31411,"31411","Tor Kolarski 11","",53.461277,14.497624,"http://www.zditm.szczecin.pl/s31411",,,
31412,"31412","Tor Kolarski 12","",53.461385,14.497645,"http://www.zditm.szczecin.pl/s31412",,,
31413,"31413","Tor Kolarski nż 13","na żądanie",53.461420,14.497774,"http://www.zditm.szczecin.pl/s31413",,,
31414,"31414","Tor Kolarski nż 14","na żądanie",53.461516,14.497715,"http://www.zditm.szczecin.pl/s31414",,,
31511,"31511","Goplana 11","",53.464518,14.493139,"http://www.zditm.szczecin.pl/s31511",,,
31512,"31512","Goplana 12","",53.464892,14.492919,"http://www.zditm.szczecin.pl/s31512",,,2
31513,"31513","Goplana nż 13","na żądanie",53.464943,14.493048,"http://www.zditm.szczecin.pl/s31513",,,
31514,"31514","Goplana nż 14","na żądanie",53.464809,14.493316,"http://www.zditm.szczecin.pl/s31514",,,
31611,"31611","Kasyno 11","",53.466588,14.490446,"http://www.zditm.szczecin.pl/s31611",,,
31612,"31612","Kasyno 12","",53.466875,14.490333,"http://www.zditm.szczecin.pl/s31612",,,2
31613,"31613","Kasyno nż 13","na żądanie",53.466926,14.490473,"http://www.zditm.szczecin.pl/s31613",,,
31614,"31614","Kasyno nż 14","na żądanie",53.466792,14.490730,"http://www.zditm.szczecin.pl/s31614",,,
31711,"31711","Głębokie 11","",53.471623,14.486529,"http://www.zditm.szczecin.pl/s31711",,,
31712,"31712","Głębokie 12","",53.471645,14.486631,"http://www.zditm.szczecin.pl/s31712",,,
31721,"31721","Głębokie 21","",53.471362,14.486685,"http://www.zditm.szczecin.pl/s31721",,,
31722,"31722","Głębokie 22","",53.471371,14.486793,"http://www.zditm.szczecin.pl/s31722",,,
31811,"31811","Jaworowa 11","",53.477383,14.485315,"http://www.zditm.szczecin.pl/s31811",,,
31812,"31812","Jaworowa 12","",53.476808,14.485489,"http://www.zditm.szczecin.pl/s31812",,,
31911,"31911","Pilchowo Ogrody nż 11","na żądanie",53.489280,14.481455,"http://www.zditm.szczecin.pl/s31911",,,
31912,"31912","Pilchowo Ogrody nż 12","na żądanie",53.488770,14.481820,"http://www.zditm.szczecin.pl/s31912",,,
32011,"32011","Unii Lubelskiej Szpital 11","",53.450797,14.504984,"http://www.zditm.szczecin.pl/s32011",,,
32012,"32012","Unii Lubelskiej Szpital 12","",53.450627,14.505794,"http://www.zditm.szczecin.pl/s32012",,,
32111,"32111","Zawadzkiego Kościół 11","",53.451017,14.500617,"http://www.zditm.szczecin.pl/s32111",,,
32112,"32112","Zawadzkiego Kościół 12","",53.451103,14.500654,"http://www.zditm.szczecin.pl/s32112",,,
32121,"32121","Zawadzkiego Kościół 21","",53.450667,14.501486,"http://www.zditm.szczecin.pl/s32121",,,
32141,"32141","Zawadzkiego Kościół 41","",53.450490,14.500418,"http://www.zditm.szczecin.pl/s32141",,,
32211,"32211","Zawadzkiego 11","",53.455403,14.497495,"http://www.zditm.szczecin.pl/s32211",,,
32212,"32212","Zawadzkiego 12","",53.456144,14.497677,"http://www.zditm.szczecin.pl/s32212",,,
32311,"32311","Szafera 11","",53.456812,14.493391,"http://www.zditm.szczecin.pl/s32311",,,
32312,"32312","Szafera 12","",53.456661,14.491991,"http://www.zditm.szczecin.pl/s32312",,,
32411,"32411","Romera 11","",53.455010,14.485983,"http://www.zditm.szczecin.pl/s32411",,,
32412,"32412","Romera 12","",53.455112,14.486112,"http://www.zditm.szczecin.pl/s32412",,,
32511,"32511","Krzekowo Kościół 11","",53.450247,14.483966,"http://www.zditm.szczecin.pl/s32511",,,
32512,"32512","Krzekowo Kościół 12","",53.449966,14.484068,"http://www.zditm.szczecin.pl/s32512",,,
32531,"32531","Krzekowo Kościół nż 31","na żądanie",53.448854,14.484159,"http://www.zditm.szczecin.pl/s32531",,,
32532,"32532","Krzekowo Kościół nż 32","na żądanie",53.449020,14.484073,"http://www.zditm.szczecin.pl/s32532",,,
32611,"32611","Klonowica Zajezdnia 11","",53.450087,14.497205,"http://www.zditm.szczecin.pl/s32611",,,
32621,"32621","Klonowica Zajezdnia 21","",53.449113,14.496631,"http://www.zditm.szczecin.pl/s32621",,,
32622,"32622","Klonowica Zajezdnia 22","",53.449535,14.496411,"http://www.zditm.szczecin.pl/s32622",,,
32631,"32631","Klonowica Zajezdnia 31","",53.449905,14.495703,"http://www.zditm.szczecin.pl/s32631",,,
32632,"32632","Klonowica Zajezdnia 32","",53.450103,14.495719,"http://www.zditm.szczecin.pl/s32632",,,
32711,"32711","Modra 11","",53.453908,14.482356,"http://www.zditm.szczecin.pl/s32711",,,
32712,"32712","Modra 12","",53.453863,14.481139,"http://www.zditm.szczecin.pl/s32712",,,
32811,"32811","Wronia 11","",53.454215,14.475965,"http://www.zditm.szczecin.pl/s32811",,,
32812,"32812","Wronia 12","",53.454189,14.475667,"http://www.zditm.szczecin.pl/s32812",,,
32911,"32911","Rozmarynowa 11","",53.455409,14.469326,"http://www.zditm.szczecin.pl/s32911",,,
32912,"32912","Rozmarynowa 12","",53.455668,14.468170,"http://www.zditm.szczecin.pl/s32912",,,
33011,"33011","Zaściankowa 11","",53.456601,14.461709,"http://www.zditm.szczecin.pl/s33011",,,
33012,"33012","Zaściankowa 12","",53.456483,14.462465,"http://www.zditm.szczecin.pl/s33012",,,
33311,"33311","Reduty Ordona nż 11","na żądanie",53.442627,14.498772,"http://www.zditm.szczecin.pl/s33311",,,
33321,"33321","Reduty Ordona nż 21","na żądanie",53.442567,14.496830,"http://www.zditm.szczecin.pl/s33321",,,
33411,"33411","Kleeberga 11","",53.442215,14.492865,"http://www.zditm.szczecin.pl/s33411",,,
33412,"33412","Kleeberga 12","",53.442138,14.492545,"http://www.zditm.szczecin.pl/s33412",,,
33511,"33511","Łukasińskiego 11","",53.441228,14.486165,"http://www.zditm.szczecin.pl/s33511",,,
33512,"33512","Łukasińskiego 12","",53.441148,14.486154,"http://www.zditm.szczecin.pl/s33512",,,
33621,"33621","Zakłady Piekarnicze 21","",53.440100,14.481782,"http://www.zditm.szczecin.pl/s33621",,,
33622,"33622","Zakłady Piekarnicze 22","",53.440042,14.481493,"http://www.zditm.szczecin.pl/s33622",,,
33711,"33711","Ogrody im. Bema nż 11","na żądanie",53.439656,14.474712,"http://www.zditm.szczecin.pl/s33711",,,
33712,"33712","Ogrody im. Bema nż 12","na żądanie",53.439710,14.477266,"http://www.zditm.szczecin.pl/s33712",,,
33811,"33811","Ogrody Działkowe nż 11","na żądanie",53.441669,14.468768,"http://www.zditm.szczecin.pl/s33811",,,
33812,"33812","Ogrody Działkowe nż 12","na żądanie",53.441707,14.468328,"http://www.zditm.szczecin.pl/s33812",,,
